id,name
1698,Bacteria;Firmicutes;Bacilli;Bacillales
1581,Bacteria;Firmicutes;Bacilli
762,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
709,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2463,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2932,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae
454,Bacteria
1326,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
2997,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
1114,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
302,Bacteria
449,Bacteria
92,Bacteria
171,Bacteria
1123,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
490,Bacteria
2565,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2076,Bacteria;Firmicutes;Clostridia;Clostridiales
2421,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
47,Bacteria
2317,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2286,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
131,Bacteria
460,Bacteria
3492,Bacteria;Proteobacteria;Gammaproteobacteria
2375,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2090,Bacteria;Firmicutes;Clostridia;Clostridiales
3427,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales
2752,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
3430,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales
2382,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
269,Bacteria
594,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2444,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2416,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
145,Bacteria
2229,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
1873,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
739,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3625,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
2910,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
11,Bacteria
1989,Bacteria;Firmicutes;Clostridia;Clostridiales
2773,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2150,Bacteria;Firmicutes;Clostridia;Clostridiales
228,Bacteria
2912,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
2914,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
2871,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2917,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
46,Bacteria
2929,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
2919,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
2898,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus
1084,Bacteria;Bacteroidetes
2257,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
1996,Bacteria;Firmicutes;Clostridia;Clostridiales
2067,Bacteria;Firmicutes;Clostridia;Clostridiales
2068,Bacteria;Firmicutes;Clostridia;Clostridiales
133,Bacteria
2143,Bacteria;Firmicutes;Clostridia;Clostridiales
2127,Bacteria;Firmicutes;Clostridia;Clostridiales
3278,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
3595,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
2883,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
368,Bacteria
169,Bacteria
3370,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Schlegelella
1988,Bacteria;Firmicutes;Clostridia;Clostridiales
2941,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
3336,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3511,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea
3590,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
502,Bacteria
2777,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2778,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
451,Bacteria
792,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2830,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1720,Bacteria;Firmicutes;Bacilli;Bacillales
1865,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae
2280,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
1458,Bacteria;Cyanobacteria;Cyanobacteria;FamilyI;GpI
516,Bacteria
839,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
1659,Bacteria;Firmicutes;Bacilli
1822,Bacteria;Firmicutes;Bacilli;Lactobacillales
2682,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
3025,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
2714,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
2706,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
1619,Bacteria;Firmicutes;Bacilli
1646,Bacteria;Firmicutes;Bacilli
2679,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
2701,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
2598,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2723,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Finegoldia
2293,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1492,Bacteria;Firmicutes
2933,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus
1700,Bacteria;Firmicutes;Bacilli;Bacillales
3280,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1692,Bacteria;Firmicutes;Bacilli;Bacillales
486,Bacteria
1727,Bacteria;Firmicutes;Bacilli;Bacillales
1695,Bacteria;Firmicutes;Bacilli;Bacillales
1057,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella
1050,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Saccharopolyspora
784,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3571,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
896,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
703,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3361,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
1904,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
1701,Bacteria;Firmicutes;Bacilli;Bacillales
986,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3349,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
10,Bacteria
3350,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus
1056,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
1452,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta
3300,Bacteria;Proteobacteria;Betaproteobacteria
1355,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
1961,Bacteria;Firmicutes;Clostridia
1207,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
582,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
2358,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3454,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
3344,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Sutterella
2030,Bacteria;Firmicutes;Clostridia;Clostridiales
1981,Bacteria;Firmicutes;Clostridia;Clostridiales
59,Bacteria
3002,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
320,Bacteria
2856,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1998,Bacteria;Firmicutes;Clostridia;Clostridiales
1173,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1176,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1160,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2032,Bacteria;Firmicutes;Clostridia;Clostridiales
1928,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3287,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
1463,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
530,Bacteria;Acidobacteria;Acidobacteria_Gp2;Gp2
3218,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3156,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3160,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3211,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3142,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3172,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3158,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3167,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
992,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3214,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
3529,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
3480,Bacteria;Proteobacteria;Gammaproteobacteria
3663,Bacteria;Verrucomicrobia;Spartobacteria;Spartobacteria_genera_incertae_sedis
889,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
3039,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae
3204,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
1260,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2955,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae
3614,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae
2962,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae
226,Bacteria
1166,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1145,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
1263,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
2983,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister
2935,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus
3426,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales
2816,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2764,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
1298,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
3050,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Streptobacillus
2023,Bacteria;Firmicutes;Clostridia;Clostridiales
2160,Bacteria;Firmicutes;Clostridia;Clostridiales
3009,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Succiniclasticum
1346,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
1273,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
2362,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2321,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1279,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
2225,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
2208,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
1535,Bacteria;Firmicutes
1783,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
1767,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
1754,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
1610,Bacteria;Firmicutes;Bacilli
1580,Bacteria;Firmicutes;Bacilli
560,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
715,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
556,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1987,Bacteria;Firmicutes;Clostridia;Clostridiales
2862,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
912,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
1652,Bacteria;Firmicutes;Bacilli
1425,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
1410,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Hymenobacter
2588,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
2510,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3410,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
1902,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae
1656,Bacteria;Firmicutes;Bacilli
1459,Bacteria;Cyanobacteria;Cyanobacteria;FamilyI;GpI
1019,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Virgisporangium
745,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1460,Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus
2410,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3499,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
3565,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
232,Bacteria
3316,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
3534,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia
3243,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3163,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
796,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3446,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
2838,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
2826,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Peptoniphilus
3443,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
2401,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
1127,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae
2301,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Anaerococcus
3348,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia
1774,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus
1881,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia
1801,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
1726,Bacteria;Firmicutes;Bacilli;Bacillales
1349,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
3575,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3530,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
3528,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
1098,Bacteria;Bacteroidetes
2744,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Parvimonas
1015,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia
3520,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
1316,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
911,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
3209,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
1925,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3049,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Streptobacillus
1665,Bacteria;Firmicutes;Bacilli
886,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae
2111,Bacteria;Firmicutes;Clostridia;Clostridiales
855,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
1403,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae
3597,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
3262,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
1401,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae
1745,Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae
1423,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
3491,Bacteria;Proteobacteria;Gammaproteobacteria
3599,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
1088,Bacteria;Bacteroidetes
2138,Bacteria;Firmicutes;Clostridia;Clostridiales
3342,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
1402,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cyclobacteriaceae
1420,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
2119,Bacteria;Firmicutes;Clostridia;Clostridiales
1424,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Sphingobacteriaceae
1373,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales
3586,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
1941,Bacteria;Firmicutes;Clostridia
3217,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3341,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
508,Bacteria
3203,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia
3176,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae
3323,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
1353,Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
626,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1899,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae
3393,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae
808,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3486,Bacteria;Proteobacteria;Gammaproteobacteria
1064,Bacteria;Actinobacteria;Actinobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter
3146,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
2740,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI;Helcococcus
2213,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXI
3286,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
3384,Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus
980,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae
3276,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
1058,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella
3415,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Anaeromyxobacter
3333,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
640,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
3419,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces
1845,Bacteria;Firmicutes;Bacilli;Lactobacillales
3374,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
1737,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Exiguobacterium
1923,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
409,Bacteria
3258,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
3089,Bacteria;Proteobacteria;Alphaproteobacteria
194,Bacteria
836,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum
1275,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
1405,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae
89,Bacteria
3509,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella
1043,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
3296,Bacteria;Proteobacteria;Betaproteobacteria
3023,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella
310,Bacteria
773,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1903,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
3394,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Conchiformibius
3271,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3041,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
364,Bacteria
1757,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
1930,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
1793,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
1477,Bacteria;Firmicutes
1766,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
1718,Bacteria;Firmicutes;Bacilli;Bacillales
1709,Bacteria;Firmicutes;Bacilli;Bacillales
1663,Bacteria;Firmicutes;Bacilli
1651,Bacteria;Firmicutes;Bacilli
1596,Bacteria;Firmicutes;Bacilli
1548,Bacteria;Firmicutes
3170,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3355,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Wautersia
3444,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
3628,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
1317,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
2016,Bacteria;Firmicutes;Clostridia;Clostridiales
3649,Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella
1932,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
3490,Bacteria;Proteobacteria;Gammaproteobacteria
3416,Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Anaeromyxobacter
3583,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Nevskia
2894,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium
3206,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium
687,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
768,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
947,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Turicella
969,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Dermacoccus
3266,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
2100,Bacteria;Firmicutes;Clostridia;Clostridiales
2880,Bacteria;Firmicutes;Clostridia;Clostridiales;IncertaeSedisXIV;Blautia
51,Bacteria
1785,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus
736,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
1475,Bacteria;Firmicutes
1454,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta
1451,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta
1440,Bacteria;Cyanobacteria;Cyanobacteria
3200,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
207,Bacteria
3042,Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Leptotrichiaceae;Leptotrichia
3150,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
3073,Bacteria;Proteobacteria
3006,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Selenomonas
1669,Bacteria;Firmicutes;Bacilli
1069,Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae;Conexibacter
1666,Bacteria;Firmicutes;Bacilli
1377,Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales
958,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
1441,Bacteria;Cyanobacteria;Cyanobacteria
3213,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
1448,Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Streptophyta
3265,Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
